time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2016-09-10 00:00:00,,0.0,0.0,0.0
2016-09-10 01:00:00,,0.0,0.0,0.0
2016-09-10 02:00:00,,0.0,0.0,0.0
2016-09-10 03:00:00,,0.0,0.0,0.0
2016-09-10 04:00:00,,0.0,0.0,0.0
2016-09-10 05:00:00,,0.0,0.0,0.0
2016-09-10 06:00:00,,0.0,0.0,0.0
2016-09-10 07:00:00,,3.0,0.0,0.0
2016-09-10 08:00:00,,45.0,64.0,0.0
2016-09-10 09:00:00,,116.0,169.0,5.0
2016-09-10 10:00:00,,171.0,262.0,20.0
2016-09-10 11:00:00,,185.0,272.0,30.0
2016-09-10 12:00:00,,258.0,378.0,50.0
2016-09-10 13:00:00,,407.0,618.0,75.0
2016-09-10 14:00:00,,405.0,592.0,122.0
2016-09-10 15:00:00,,262.0,384.0,97.0
2016-09-10 16:00:00,,262.0,407.0,80.0
2016-09-10 17:00:00,,173.0,272.0,34.0
2016-09-10 18:00:00,,38.0,59.0,25.0
2016-09-10 19:00:00,,1.0,0.0,1.0
2016-09-10 20:00:00,,0.0,0.0,0.0
2016-09-10 21:00:00,,0.0,0.0,0.0
2016-09-10 22:00:00,,0.0,0.0,0.0
2016-09-10 23:00:00,,0.0,0.0,0.0
2016-09-11 00:00:00,,0.0,0.0,0.0
2016-09-11 01:00:00,,0.0,0.0,0.0
2016-09-11 02:00:00,,0.0,0.0,0.0
2016-09-11 03:00:00,,0.0,0.0,0.0
2016-09-11 04:00:00,,0.0,0.0,0.0
2016-09-11 05:00:00,,0.0,0.0,0.0
2016-09-11 06:00:00,,0.0,0.0,0.0
2016-09-11 07:00:00,,2.0,0.0,4.0
2016-09-11 08:00:00,,48.0,61.0,25.0
2016-09-11 09:00:00,,118.0,184.0,58.0
2016-09-11 10:00:00,,223.0,350.0,116.0
2016-09-11 11:00:00,,326.0,472.0,176.0
2016-09-11 12:00:00,,306.0,464.0,186.0
2016-09-11 13:00:00,,341.0,481.0,180.0
2016-09-11 14:00:00,,270.0,327.0,172.0
2016-09-11 15:00:00,,215.0,340.0,137.0
2016-09-11 16:00:00,,182.0,270.0,67.0
2016-09-11 17:00:00,,98.0,148.0,35.0
2016-09-11 18:00:00,,36.0,53.0,10.0
2016-09-11 19:00:00,,1.0,0.0,0.0
2016-09-11 20:00:00,,0.0,0.0,0.0
2016-09-11 21:00:00,,0.0,0.0,0.0
2016-09-11 22:00:00,,0.0,0.0,0.0
2016-09-11 23:00:00,,0.0,0.0,0.0
2016-09-12 00:00:00,,0.0,0.0,0.0
2016-09-12 01:00:00,,0.0,0.0,0.0
2016-09-12 02:00:00,,0.0,0.0,0.0
2016-09-12 03:00:00,,0.0,0.0,0.0
2016-09-12 04:00:00,,0.0,0.0,0.0
2016-09-12 05:00:00,,0.0,0.0,0.0
2016-09-12 06:00:00,,0.0,0.0,0.0
2016-09-12 07:00:00,,1.0,0.0,0.0
2016-09-12 08:00:00,,23.0,27.0,1.0
2016-09-12 09:00:00,,74.0,113.0,10.0
2016-09-12 10:00:00,,204.0,316.0,11.0
2016-09-12 11:00:00,,356.0,533.0,14.0
2016-09-12 12:00:00,,424.0,646.0,43.0
2016-09-12 13:00:00,,458.0,657.0,49.0
2016-09-12 14:00:00,,446.0,655.0,41.0
2016-09-12 15:00:00,,376.0,567.0,22.0
2016-09-12 16:00:00,,293.0,480.0,7.0
2016-09-12 17:00:00,,186.0,295.0,19.0
2016-09-12 18:00:00,,62.0,119.0,16.0
2016-09-12 19:00:00,,4.0,6.0,0.0
2016-09-12 20:00:00,,0.0,0.0,0.0
2016-09-12 21:00:00,,0.0,0.0,0.0
2016-09-12 22:00:00,,0.0,0.0,0.0
2016-09-12 23:00:00,,0.0,0.0,0.0
2016-09-13 00:00:00,,0.0,0.0,0.0
2016-09-13 01:00:00,,0.0,0.0,0.0
2016-09-13 02:00:00,,0.0,0.0,0.0
2016-09-13 03:00:00,,0.0,0.0,0.0
2016-09-13 04:00:00,,0.0,0.0,0.0
2016-09-13 05:00:00,,0.0,0.0,0.0
2016-09-13 06:00:00,,0.0,0.0,0.0
2016-09-13 07:00:00,,3.0,0.0,2.0
2016-09-13 08:00:00,,54.0,81.0,25.0
2016-09-13 09:00:00,,136.0,219.0,62.0
2016-09-13 10:00:00,,258.0,388.0,100.0
2016-09-13 11:00:00,,350.0,522.0,125.0
2016-09-13 12:00:00,,387.0,584.0,239.0
2016-09-13 13:00:00,,392.0,593.0,199.0
2016-09-13 14:00:00,,344.0,517.0,225.0
2016-09-13 15:00:00,,317.0,479.0,218.0
2016-09-13 16:00:00,,330.0,506.0,176.0
2016-09-13 17:00:00,,186.0,294.0,99.0
2016-09-13 18:00:00,,41.0,71.0,22.0
2016-09-13 19:00:00,,1.0,0.0,1.0
2016-09-13 20:00:00,,0.0,0.0,0.0
2016-09-13 21:00:00,,0.0,0.0,0.0
2016-09-13 22:00:00,,0.0,0.0,0.0
2016-09-13 23:00:00,,0.0,0.0,0.0
2016-09-14 00:00:00,,0.0,0.0,0.0
2016-09-14 01:00:00,,0.0,0.0,0.0
2016-09-14 02:00:00,,0.0,0.0,0.0
2016-09-14 03:00:00,,0.0,0.0,0.0
2016-09-14 04:00:00,,0.0,0.0,0.0
2016-09-14 05:00:00,,0.0,0.0,0.0
2016-09-14 06:00:00,,0.0,0.0,0.0
2016-09-14 07:00:00,,0.0,0.0,7.0
2016-09-14 08:00:00,,33.0,40.0,46.0
2016-09-14 09:00:00,,73.0,112.0,87.0
2016-09-14 10:00:00,,171.0,285.0,132.0
2016-09-14 11:00:00,,216.0,401.0,191.0
2016-09-14 12:00:00,,304.0,445.0,245.0
2016-09-14 13:00:00,,426.0,651.0,265.0
2016-09-14 14:00:00,,438.0,669.0,227.0
2016-09-14 15:00:00,,396.0,603.0,150.0
2016-09-14 16:00:00,,282.0,438.0,88.0
2016-09-14 17:00:00,,211.0,338.0,61.0
2016-09-14 18:00:00,,69.0,150.0,9.0
2016-09-14 19:00:00,,7.0,16.0,0.0
2016-09-14 20:00:00,,0.0,0.0,0.0
2016-09-14 21:00:00,,0.0,0.0,0.0
2016-09-14 22:00:00,,0.0,0.0,0.0
2016-09-14 23:00:00,,0.0,0.0,0.0
2016-09-15 00:00:00,,0.0,0.0,0.0
2016-09-15 01:00:00,,0.0,0.0,0.0
2016-09-15 02:00:00,,0.0,0.0,0.0
2016-09-15 03:00:00,,0.0,0.0,0.0
2016-09-15 04:00:00,,0.0,0.0,0.0
2016-09-15 05:00:00,,0.0,0.0,0.0
2016-09-15 06:00:00,,0.0,0.0,0.0
2016-09-15 07:00:00,,2.0,0.0,3.0
2016-09-15 08:00:00,,51.0,69.0,39.0
2016-09-15 09:00:00,,154.0,177.0,96.0
2016-09-15 10:00:00,,236.0,222.0,156.0
2016-09-15 11:00:00,,326.0,470.0,197.0
2016-09-15 12:00:00,,393.0,593.0,215.0
2016-09-15 13:00:00,,390.0,584.0,230.0
2016-09-15 14:00:00,,296.0,503.0,210.0
2016-09-15 15:00:00,,303.0,454.0,159.0
2016-09-15 16:00:00,,245.0,377.0,100.0
2016-09-15 17:00:00,,137.0,211.0,54.0
2016-09-15 18:00:00,,33.0,49.0,18.0
2016-09-15 19:00:00,,0.0,0.0,0.0
2016-09-15 20:00:00,,0.0,0.0,0.0
2016-09-15 21:00:00,,0.0,0.0,0.0
2016-09-15 22:00:00,,0.0,0.0,0.0
2016-09-15 23:00:00,,0.0,0.0,0.0
2016-09-16 00:00:00,,0.0,0.0,0.0
2016-09-16 01:00:00,,0.0,0.0,0.0
2016-09-16 02:00:00,,0.0,0.0,0.0
2016-09-16 03:00:00,,0.0,0.0,0.0
2016-09-16 04:00:00,,0.0,0.0,0.0
2016-09-16 05:00:00,,0.0,0.0,0.0
2016-09-16 06:00:00,,0.0,0.0,0.0
2016-09-16 07:00:00,,1.0,0.0,1.0
2016-09-16 08:00:00,,31.0,41.0,12.0
2016-09-16 09:00:00,,92.0,139.0,28.0
2016-09-16 10:00:00,,185.0,284.0,38.0
2016-09-16 11:00:00,,285.0,425.0,64.0
2016-09-16 12:00:00,,283.0,432.0,69.0
2016-09-16 13:00:00,,215.0,323.0,79.0
2016-09-16 14:00:00,,181.0,280.0,69.0
2016-09-16 15:00:00,,206.0,312.0,53.0
2016-09-16 16:00:00,,75.0,107.0,44.0
2016-09-16 17:00:00,,29.0,45.0,25.0
2016-09-16 18:00:00,,5.0,3.0,7.0
2016-09-16 19:00:00,,0.0,0.0,0.0
2016-09-16 20:00:00,,0.0,0.0,0.0
2016-09-16 21:00:00,,0.0,0.0,0.0
2016-09-16 22:00:00,,0.0,0.0,0.0
2016-09-16 23:00:00,,0.0,0.0,0.0
2016-09-17 00:00:00,,0.0,0.0,0.0
2016-09-17 01:00:00,,0.0,0.0,0.0
2016-09-17 02:00:00,,0.0,0.0,0.0
2016-09-17 03:00:00,,0.0,0.0,0.0
2016-09-17 04:00:00,,0.0,0.0,0.0
2016-09-17 05:00:00,,0.0,0.0,0.0
2016-09-17 06:00:00,,0.0,0.0,0.0
2016-09-17 07:00:00,,0.0,0.0,0.0
2016-09-17 08:00:00,,0.0,0.0,0.0
2016-09-17 09:00:00,,39.0,50.0,0.0
2016-09-17 10:00:00,,35.0,27.0,1.0
2016-09-17 11:00:00,,104.0,139.0,4.0
2016-09-17 12:00:00,,192.0,280.0,1.0
2016-09-17 13:00:00,,333.0,521.0,0.0
2016-09-17 14:00:00,,326.0,506.0,0.0
2016-09-17 15:00:00,,398.0,590.0,0.0
2016-09-17 16:00:00,,357.0,550.0,0.0
2016-09-17 17:00:00,,286.0,438.0,0.0
2016-09-17 18:00:00,,61.0,191.0,0.0
2016-09-17 19:00:00,,1.0,2.0,0.0
2016-09-17 20:00:00,,0.0,0.0,0.0
2016-09-17 21:00:00,,0.0,0.0,0.0
2016-09-17 22:00:00,,0.0,0.0,0.0
2016-09-17 23:00:00,,0.0,0.0,0.0
2016-09-18 00:00:00,,0.0,0.0,0.0
2016-09-18 01:00:00,,0.0,0.0,0.0
2016-09-18 02:00:00,,0.0,0.0,0.0
2016-09-18 03:00:00,,0.0,0.0,0.0
2016-09-18 04:00:00,,0.0,0.0,0.0
2016-09-18 05:00:00,,0.0,0.0,0.0
2016-09-18 06:00:00,,0.0,0.0,0.0
2016-09-18 07:00:00,,2.0,0.0,1.0
2016-09-18 08:00:00,,36.0,43.0,4.0
2016-09-18 09:00:00,,160.0,246.0,15.0
2016-09-18 10:00:00,,304.0,446.0,59.0
2016-09-18 11:00:00,,377.0,544.0,75.0
2016-09-18 12:00:00,,374.0,559.0,70.0
2016-09-18 13:00:00,,448.0,664.0,42.0
2016-09-18 14:00:00,,449.0,667.0,43.0
2016-09-18 15:00:00,,317.0,461.0,23.0
2016-09-18 16:00:00,,89.0,117.0,18.0
2016-09-18 17:00:00,,35.0,47.0,2.0
2016-09-18 18:00:00,,10.0,5.0,0.0
2016-09-18 19:00:00,,0.0,0.0,0.0
2016-09-18 20:00:00,,0.0,0.0,0.0
2016-09-18 21:00:00,,0.0,0.0,0.0
2016-09-18 22:00:00,,0.0,0.0,0.0
2016-09-18 23:00:00,,0.0,0.0,0.0
2016-09-19 00:00:00,,0.0,0.0,0.0
2016-09-19 01:00:00,,0.0,0.0,0.0
2016-09-19 02:00:00,,0.0,0.0,0.0
2016-09-19 03:00:00,,0.0,0.0,0.0
2016-09-19 04:00:00,,0.0,0.0,0.0
2016-09-19 05:00:00,,0.0,0.0,0.0
2016-09-19 06:00:00,,0.0,0.0,0.0
2016-09-19 07:00:00,,2.0,0.0,0.0
2016-09-19 08:00:00,,41.0,49.0,3.0
2016-09-19 09:00:00,,162.0,248.0,19.0
2016-09-19 10:00:00,,311.0,451.0,32.0
2016-09-19 11:00:00,,416.0,605.0,31.0
2016-09-19 12:00:00,,475.0,698.0,26.0
2016-09-19 13:00:00,,492.0,719.0,79.0
2016-09-19 14:00:00,,461.0,681.0,72.0
2016-09-19 15:00:00,,397.0,573.0,111.0
2016-09-19 16:00:00,,244.0,420.0,20.0
2016-09-19 17:00:00,,136.0,198.0,24.0
2016-09-19 18:00:00,,8.0,5.0,3.0
2016-09-19 19:00:00,,0.0,0.0,0.0
2016-09-19 20:00:00,,0.0,0.0,0.0
2016-09-19 21:00:00,,0.0,0.0,0.0
2016-09-19 22:00:00,,0.0,0.0,0.0
2016-09-19 23:00:00,,0.0,0.0,0.0
2016-09-20 00:00:00,,0.0,0.0,0.0
2016-09-20 01:00:00,,0.0,0.0,0.0
2016-09-20 02:00:00,,0.0,0.0,0.0
2016-09-20 03:00:00,,0.0,0.0,0.0
2016-09-20 04:00:00,,0.0,0.0,0.0
2016-09-20 05:00:00,,0.0,0.0,0.0
2016-09-20 06:00:00,,0.0,0.0,0.0
2016-09-20 07:00:00,,1.0,0.0,0.0
2016-09-20 08:00:00,,38.0,44.0,25.0
2016-09-20 09:00:00,,171.0,262.0,109.0
2016-09-20 10:00:00,,327.0,468.0,149.0
2016-09-20 11:00:00,,434.0,624.0,238.0
2016-09-20 12:00:00,,494.0,720.0,256.0
2016-09-20 13:00:00,,519.0,758.0,277.0
2016-09-20 14:00:00,,502.0,733.0,249.0
2016-09-20 15:00:00,,462.0,684.0,222.0
2016-09-20 16:00:00,,362.0,538.0,89.0
2016-09-20 17:00:00,,224.0,358.0,68.0
2016-09-20 18:00:00,,58.0,161.0,11.0
2016-09-20 19:00:00,,0.0,0.0,0.0
2016-09-20 20:00:00,,0.0,0.0,0.0
2016-09-20 21:00:00,,0.0,0.0,0.0
2016-09-20 22:00:00,,0.0,0.0,0.0
2016-09-20 23:00:00,,0.0,0.0,0.0
2016-09-21 00:00:00,,0.0,0.0,0.0
2016-09-21 01:00:00,,0.0,0.0,0.0
2016-09-21 02:00:00,,0.0,0.0,0.0
2016-09-21 03:00:00,,0.0,0.0,0.0
2016-09-21 04:00:00,,0.0,0.0,0.0
2016-09-21 05:00:00,,0.0,0.0,0.0
2016-09-21 06:00:00,,0.0,0.0,0.0
2016-09-21 07:00:00,,3.0,0.0,7.0
2016-09-21 08:00:00,,39.0,50.0,49.0
2016-09-21 09:00:00,,99.0,153.0,114.0
2016-09-21 10:00:00,,262.0,385.0,161.0
2016-09-21 11:00:00,,376.0,554.0,218.0
2016-09-21 12:00:00,,375.0,549.0,229.0
2016-09-21 13:00:00,,344.0,496.0,226.0
2016-09-21 14:00:00,,223.0,323.0,204.0
2016-09-21 15:00:00,,266.0,397.0,141.0
2016-09-21 16:00:00,,322.0,482.0,94.0
2016-09-21 17:00:00,,118.0,182.0,59.0
2016-09-21 18:00:00,,41.0,80.0,13.0
2016-09-21 19:00:00,,5.0,5.0,0.0
2016-09-21 20:00:00,,0.0,0.0,0.0
2016-09-21 21:00:00,,0.0,0.0,0.0
2016-09-21 22:00:00,,0.0,0.0,0.0
2016-09-21 23:00:00,,0.0,0.0,0.0
2016-09-22 00:00:00,,0.0,0.0,0.0
2016-09-22 01:00:00,,0.0,0.0,0.0
2016-09-22 02:00:00,,0.0,0.0,0.0
2016-09-22 03:00:00,,0.0,0.0,0.0
2016-09-22 04:00:00,,0.0,0.0,0.0
2016-09-22 05:00:00,,0.0,0.0,0.0
2016-09-22 06:00:00,,0.0,0.0,0.0
2016-09-22 07:00:00,,0.0,0.0,0.0
2016-09-22 08:00:00,,18.0,17.0,4.0
2016-09-22 09:00:00,,152.0,236.0,6.0
2016-09-22 10:00:00,,298.0,451.0,29.0
2016-09-22 11:00:00,,400.0,587.0,34.0
2016-09-22 12:00:00,,455.0,675.0,35.0
2016-09-22 13:00:00,,485.0,721.0,48.0
2016-09-22 14:00:00,,477.0,711.0,87.0
2016-09-22 15:00:00,,431.0,632.0,62.0
2016-09-22 16:00:00,,327.0,496.0,50.0
2016-09-22 17:00:00,,202.0,325.0,30.0
2016-09-22 18:00:00,,50.0,106.0,12.0
2016-09-22 19:00:00,,1.0,0.0,0.0
2016-09-22 20:00:00,,0.0,0.0,0.0
2016-09-22 21:00:00,,0.0,0.0,0.0
2016-09-22 22:00:00,,0.0,0.0,0.0
2016-09-22 23:00:00,,0.0,0.0,0.0
2016-09-23 00:00:00,,0.0,0.0,0.0
2016-09-23 01:00:00,,0.0,0.0,0.0
2016-09-23 02:00:00,,0.0,0.0,0.0
2016-09-23 03:00:00,,0.0,0.0,0.0
2016-09-23 04:00:00,,0.0,0.0,0.0
2016-09-23 05:00:00,,0.0,0.0,0.0
2016-09-23 06:00:00,,0.0,0.0,0.0
2016-09-23 07:00:00,,2.0,0.0,3.0
2016-09-23 08:00:00,,48.0,62.0,42.0
2016-09-23 09:00:00,,149.0,234.0,113.0
2016-09-23 10:00:00,,285.0,419.0,163.0
2016-09-23 11:00:00,,390.0,593.0,208.0
2016-09-23 12:00:00,,445.0,594.0,240.0
2016-09-23 13:00:00,,354.0,615.0,246.0
2016-09-23 14:00:00,,390.0,663.0,207.0
2016-09-23 15:00:00,,397.0,593.0,173.0
2016-09-23 16:00:00,,307.0,472.0,142.0
2016-09-23 17:00:00,,189.0,292.0,70.0
2016-09-23 18:00:00,,38.0,69.0,9.0
2016-09-23 19:00:00,,1.0,0.0,0.0
2016-09-23 20:00:00,,0.0,0.0,0.0
2016-09-23 21:00:00,,0.0,0.0,0.0
2016-09-23 22:00:00,,0.0,0.0,0.0
2016-09-23 23:00:00,,0.0,0.0,0.0
2016-09-24 00:00:00,,0.0,0.0,0.0
2016-09-24 01:00:00,,0.0,0.0,0.0
2016-09-24 02:00:00,,0.0,0.0,0.0
2016-09-24 03:00:00,,0.0,0.0,0.0
2016-09-24 04:00:00,,0.0,0.0,0.0
2016-09-24 05:00:00,,0.0,0.0,0.0
2016-09-24 06:00:00,,0.0,0.0,0.0
2016-09-24 07:00:00,,2.0,0.0,4.0
2016-09-24 08:00:00,,46.0,65.0,28.0
2016-09-24 09:00:00,,134.0,208.0,119.0
2016-09-24 10:00:00,,264.0,401.0,183.0
2016-09-24 11:00:00,,363.0,552.0,223.0
2016-09-24 12:00:00,,427.0,637.0,250.0
2016-09-24 13:00:00,,452.0,664.0,236.0
2016-09-24 14:00:00,,423.0,619.0,229.0
2016-09-24 15:00:00,,317.0,476.0,207.0
2016-09-24 16:00:00,,218.0,336.0,160.0
2016-09-24 17:00:00,,136.0,212.0,90.0
2016-09-24 18:00:00,,37.0,65.0,13.0
2016-09-24 19:00:00,,1.0,0.0,0.0
2016-09-24 20:00:00,,0.0,0.0,0.0
2016-09-24 21:00:00,,0.0,0.0,0.0
2016-09-24 22:00:00,,0.0,0.0,0.0
2016-09-24 23:00:00,,0.0,0.0,0.0
2016-09-25 00:00:00,,0.0,0.0,0.0
2016-09-25 01:00:00,,0.0,0.0,0.0
2016-09-25 02:00:00,,0.0,0.0,0.0
2016-09-25 03:00:00,,0.0,0.0,0.0
2016-09-25 04:00:00,,0.0,0.0,0.0
2016-09-25 05:00:00,,0.0,0.0,0.0
2016-09-25 06:00:00,,0.0,0.0,0.0
2016-09-25 07:00:00,,1.0,0.0,2.0
2016-09-25 08:00:00,,17.0,16.0,49.0
2016-09-25 09:00:00,,80.0,116.0,113.0
2016-09-25 10:00:00,,169.0,243.0,107.0
2016-09-25 11:00:00,,153.0,218.0,160.0
2016-09-25 12:00:00,,207.0,297.0,194.0
2016-09-25 13:00:00,,304.0,444.0,173.0
2016-09-25 14:00:00,,287.0,443.0,161.0
2016-09-25 15:00:00,,295.0,440.0,146.0
2016-09-25 16:00:00,,235.0,359.0,83.0
2016-09-25 17:00:00,,112.0,162.0,35.0
2016-09-25 18:00:00,,16.0,18.0,10.0
2016-09-25 19:00:00,,0.0,0.0,0.0
2016-09-25 20:00:00,,0.0,0.0,0.0
2016-09-25 21:00:00,,0.0,0.0,0.0
2016-09-25 22:00:00,,0.0,0.0,0.0
2016-09-25 23:00:00,,0.0,0.0,0.0
2016-09-26 00:00:00,,0.0,0.0,0.0
2016-09-26 01:00:00,,0.0,0.0,0.0
2016-09-26 02:00:00,,0.0,0.0,0.0
2016-09-26 03:00:00,,0.0,0.0,0.0
2016-09-26 04:00:00,,0.0,0.0,0.0
2016-09-26 05:00:00,,0.0,0.0,0.0
2016-09-26 06:00:00,,0.0,0.0,0.0
2016-09-26 07:00:00,,0.0,0.0,0.0
2016-09-26 08:00:00,,9.0,9.0,11.0
2016-09-26 09:00:00,,75.0,111.0,39.0
2016-09-26 10:00:00,,114.0,164.0,24.0
2016-09-26 11:00:00,,89.0,127.0,27.0
2016-09-26 12:00:00,,127.0,184.0,93.0
2016-09-26 13:00:00,,164.0,239.0,63.0
2016-09-26 14:00:00,,318.0,490.0,88.0
2016-09-26 15:00:00,,339.0,531.0,69.0
2016-09-26 16:00:00,,273.0,401.0,41.0
2016-09-26 17:00:00,,63.0,108.0,29.0
2016-09-26 18:00:00,,36.0,59.0,3.0
2016-09-26 19:00:00,,0.0,0.0,0.0
2016-09-26 20:00:00,,0.0,0.0,0.0
2016-09-26 21:00:00,,0.0,0.0,0.0
2016-09-26 22:00:00,,0.0,0.0,0.0
2016-09-26 23:00:00,,0.0,0.0,0.0
2016-09-27 00:00:00,,0.0,0.0,0.0
2016-09-27 01:00:00,,0.0,0.0,0.0
2016-09-27 02:00:00,,0.0,0.0,0.0
2016-09-27 03:00:00,,0.0,0.0,0.0
2016-09-27 04:00:00,,0.0,0.0,0.0
2016-09-27 05:00:00,,0.0,0.0,0.0
2016-09-27 06:00:00,,0.0,0.0,0.0
2016-09-27 07:00:00,,0.0,0.0,5.0
2016-09-27 08:00:00,,1.0,0.0,43.0
2016-09-27 09:00:00,,21.0,20.0,114.0
2016-09-27 10:00:00,,45.0,59.0,144.0
2016-09-27 11:00:00,,12.0,7.0,103.0
2016-09-27 12:00:00,,110.0,121.0,103.0
2016-09-27 13:00:00,,39.0,39.0,94.0
2016-09-27 14:00:00,,26.0,17.0,84.0
2016-09-27 15:00:00,,29.0,36.0,50.0
2016-09-27 16:00:00,,25.0,31.0,41.0
2016-09-27 17:00:00,,16.0,16.0,35.0
2016-09-27 18:00:00,,1.0,0.0,9.0
2016-09-27 19:00:00,,0.0,0.0,0.0
2016-09-27 20:00:00,,0.0,0.0,0.0
2016-09-27 21:00:00,,0.0,0.0,0.0
2016-09-27 22:00:00,,0.0,0.0,0.0
2016-09-27 23:00:00,,0.0,0.0,0.0
2016-09-28 00:00:00,,0.0,0.0,0.0
2016-09-28 01:00:00,,0.0,0.0,0.0
2016-09-28 02:00:00,,0.0,0.0,0.0
2016-09-28 03:00:00,,0.0,0.0,0.0
2016-09-28 04:00:00,,0.0,0.0,0.0
2016-09-28 05:00:00,,0.0,0.0,0.0
2016-09-28 06:00:00,,0.0,0.0,0.0
2016-09-28 07:00:00,,0.0,0.0,0.0
2016-09-28 08:00:00,,1.0,0.0,5.0
2016-09-28 09:00:00,,11.0,0.0,13.0
2016-09-28 10:00:00,,5.0,0.0,30.0
2016-09-28 11:00:00,,18.0,24.0,38.0
2016-09-28 12:00:00,,31.0,38.0,45.0
2016-09-28 13:00:00,,54.0,72.0,30.0
2016-09-28 14:00:00,,63.0,77.0,14.0
2016-09-28 15:00:00,,125.0,175.0,10.0
2016-09-28 16:00:00,,113.0,149.0,4.0
2016-09-28 17:00:00,,42.0,39.0,1.0
2016-09-28 18:00:00,,5.0,0.0,0.0
2016-09-28 19:00:00,,0.0,0.0,0.0
2016-09-28 20:00:00,,0.0,0.0,0.0
2016-09-28 21:00:00,,0.0,0.0,0.0
2016-09-28 22:00:00,,0.0,0.0,0.0
2016-09-28 23:00:00,,0.0,0.0,0.0
2016-09-29 00:00:00,,0.0,0.0,0.0
2016-09-29 01:00:00,,0.0,0.0,0.0
2016-09-29 02:00:00,,0.0,0.0,0.0
2016-09-29 03:00:00,,0.0,0.0,0.0
2016-09-29 04:00:00,,0.0,0.0,0.0
2016-09-29 05:00:00,,0.0,0.0,0.0
2016-09-29 06:00:00,,0.0,0.0,0.0
2016-09-29 07:00:00,,0.0,0.0,0.0
2016-09-29 08:00:00,,7.0,1.0,1.0
2016-09-29 09:00:00,,56.0,86.0,7.0
2016-09-29 10:00:00,,100.0,151.0,25.0
2016-09-29 11:00:00,,233.0,323.0,14.0
2016-09-29 12:00:00,,390.0,543.0,20.0
2016-09-29 13:00:00,,343.0,483.0,23.0
2016-09-29 14:00:00,,311.0,487.0,35.0
2016-09-29 15:00:00,,359.0,548.0,39.0
2016-09-29 16:00:00,,231.0,369.0,45.0
2016-09-29 17:00:00,,183.0,288.0,19.0
2016-09-29 18:00:00,,39.0,71.0,3.0
2016-09-29 19:00:00,,0.0,0.0,0.0
2016-09-29 20:00:00,,0.0,0.0,0.0
2016-09-29 21:00:00,,0.0,0.0,0.0
2016-09-29 22:00:00,,0.0,0.0,0.0
2016-09-29 23:00:00,,0.0,0.0,0.0
2016-09-30 00:00:00,,0.0,0.0,0.0
2016-09-30 01:00:00,,0.0,0.0,0.0
2016-09-30 02:00:00,,0.0,0.0,0.0
2016-09-30 03:00:00,,0.0,0.0,0.0
2016-09-30 04:00:00,,0.0,0.0,0.0
2016-09-30 05:00:00,,0.0,0.0,0.0
2016-09-30 06:00:00,,0.0,0.0,0.0
2016-09-30 07:00:00,,0.0,0.0,0.0
2016-09-30 08:00:00,,22.0,21.0,4.0
2016-09-30 09:00:00,,66.0,94.0,28.0
2016-09-30 10:00:00,,94.0,129.0,43.0
2016-09-30 11:00:00,,177.0,257.0,43.0
2016-09-30 12:00:00,,163.0,229.0,34.0
2016-09-30 13:00:00,,193.0,273.0,40.0
2016-09-30 14:00:00,,148.0,199.0,9.0
2016-09-30 15:00:00,,107.0,140.0,19.0
2016-09-30 16:00:00,,98.0,168.0,30.0
2016-09-30 17:00:00,,30.0,62.0,3.0
2016-09-30 18:00:00,,7.0,7.0,0.0
2016-09-30 19:00:00,,0.0,0.0,0.0
2016-09-30 20:00:00,,0.0,0.0,0.0
2016-09-30 21:00:00,,0.0,0.0,0.0
2016-09-30 22:00:00,,0.0,0.0,0.0
2016-09-30 23:00:00,,0.0,0.0,0.0
2016-10-01 00:00:00,,0.0,0.0,0.0
2016-10-01 01:00:00,,0.0,0.0,0.0
2016-10-01 02:00:00,,0.0,0.0,0.0
2016-10-01 03:00:00,,0.0,0.0,0.0
2016-10-01 04:00:00,,0.0,0.0,0.0
2016-10-01 05:00:00,,0.0,0.0,0.0
2016-10-01 06:00:00,,0.0,0.0,0.0
2016-10-01 07:00:00,,0.0,0.0,1.0
2016-10-01 08:00:00,,10.0,9.0,16.0
2016-10-01 09:00:00,,73.0,99.0,8.0
2016-10-01 10:00:00,,91.0,126.0,13.0
2016-10-01 11:00:00,,121.0,171.0,12.0
2016-10-01 12:00:00,,118.0,166.0,15.0
2016-10-01 13:00:00,,169.0,239.0,33.0
2016-10-01 14:00:00,,129.0,182.0,47.0
2016-10-01 15:00:00,,101.0,149.0,60.0
2016-10-01 16:00:00,,133.0,201.0,41.0
2016-10-01 17:00:00,,121.0,185.0,14.0
2016-10-01 18:00:00,,9.0,11.0,2.0
2016-10-01 19:00:00,,0.0,0.0,0.0
2016-10-01 20:00:00,,0.0,0.0,0.0
2016-10-01 21:00:00,,0.0,0.0,0.0
2016-10-01 22:00:00,,0.0,0.0,0.0
2016-10-01 23:00:00,,0.0,0.0,0.0
2016-10-02 00:00:00,,0.0,0.0,0.0
2016-10-02 01:00:00,,0.0,0.0,0.0
2016-10-02 02:00:00,,0.0,0.0,0.0
2016-10-02 03:00:00,,0.0,0.0,0.0
2016-10-02 04:00:00,,0.0,0.0,0.0
2016-10-02 05:00:00,,0.0,0.0,0.0
2016-10-02 06:00:00,,0.0,0.0,0.0
2016-10-02 07:00:00,,0.0,0.0,1.0
2016-10-02 08:00:00,,11.0,5.0,19.0
